,date,Temp
59,2023-03-01,38.64967346191406
60,2023-03-02,38.79001235961914
61,2023-03-03,38.7646484375
62,2023-03-04,38.86549377441406
63,2023-03-05,39.09096145629883
64,2023-03-06,39.14329528808594
65,2023-03-07,39.30975341796875
66,2023-03-08,39.615234375
67,2023-03-09,39.75
68,2023-03-10,39.719383239746094
69,2023-03-11,39.81523132324219
70,2023-03-12,40.03589630126953
71,2023-03-13,40.08356857299805
72,2023-03-14,40.24541473388672
73,2023-03-15,40.54627227783203
74,2023-03-16,40.67631530761719
75,2023-03-17,40.64079666137695
76,2023-03-18,40.73149108886719
77,2023-03-19,40.946678161621094
78,2023-03-20,40.98845672607422
79,2023-03-21,41.1439323425293
80,2023-03-22,41.4378662109375
81,2023-03-23,41.560394287109375
82,2023-03-24,41.516693115234375
83,2023-03-25,41.598506927490234
84,2023-03-26,41.80406188964844
85,2023-03-27,41.835445404052734
86,2023-03-28,41.979740142822266
87,2023-03-29,42.261695861816406
88,2023-03-30,42.37144470214844
89,2023-03-31,42.314186096191406
90,2023-04-01,42.381675720214844
91,2023-04-02,42.572174072265625
92,2023-04-03,42.587799072265625
93,2023-04-04,42.71569061279297
94,2023-04-05,42.980648040771484
95,2023-04-06,43.07286071777344
96,2023-04-07,42.99760437011719
97,2023-04-08,43.04669189453125
98,2023-04-09,43.218475341796875
99,2023-04-10,43.21513366699219
100,2023-04-11,43.323890686035156
101,2023-04-12,43.56962966918945
102,2023-04-13,43.64260482788086
103,2023-04-14,43.54817199707031
104,2023-04-15,43.578208923339844
105,2023-04-16,43.73112487792969
106,2023-04-17,43.70916748046875
107,2023-04-18,43.79960250854492
108,2023-04-19,44.02734375
109,2023-04-20,44.08268737792969
110,2023-04-21,43.97099304199219
111,2023-04-22,43.98415756225586
112,2023-04-23,44.120574951171875
113,2023-04-24,44.082481384277344
114,2023-04-25,44.157100677490234
115,2023-04-26,44.36931610107422
116,2023-04-27,44.40934753417969
117,2023-04-28,44.282501220703125
118,2023-04-29,44.28057861328125
119,2023-04-30,44.401893615722656
120,2023-05-01,44.34856414794922
121,2023-05-02,44.40769958496094
122,2023-05-03,44.60405731201172
123,2023-05-04,44.627742767333984
124,2023-05-05,44.4838981628418
125,2023-05-06,44.464202880859375
126,2023-05-07,44.566810607910156
127,2023-05-08,44.49369812011719
128,2023-05-09,44.53182601928711
129,2023-05-10,44.705810546875
130,2023-05-11,44.70560836791992
131,2023-05-12,44.53623962402344
132,2023-05-13,44.48925018310547
133,2023-05-14,44.56266784667969
134,2023-05-15,44.45838165283203
135,2023-05-16,44.46324920654297
136,2023-05-17,44.60182189941406
137,2023-05-18,44.56398391723633
138,2023-05-19,44.35472106933594
139,2023-05-20,44.26555633544922
140,2023-05-21,44.294532775878906
141,2023-05-22,44.143531799316406
142,2023-05-23,44.09947967529297
143,2023-05-24,44.18697738647461
144,2023-05-25,44.09601593017578
145,2023-05-26,43.83168029785156
146,2023-05-27,43.68564224243164
147,2023-05-28,43.65609359741211
148,2023-05-29,43.44511413574219
149,2023-05-30,43.33982849121094
150,2023-05-31,43.36505889892578
151,2023-06-01,43.2110481262207
152,2023-06-02,42.88314437866211
153,2023-06-03,42.67329406738281
154,2023-06-04,42.579986572265625
155,2023-06-05,42.305606842041016
156,2023-06-06,42.137596130371094
157,2023-06-07,42.101104736328125
158,2023-06-08,41.886695861816406
159,2023-06-09,41.50006103515625
160,2023-06-10,41.23347473144531
161,2023-06-11,41.08575439453125
162,2023-06-12,40.759613037109375
163,2023-06-13,40.54280471801758
164,2023-06-14,40.460784912109375
